mgi_id	viability	wol	mp_term_id_homozygote	mp_term_id_heterozygote	mp_term_id_hemizygote	mp_term_name_homozygote	mp_term_name_heterozygote	mp_term_name_hemizygote	allele_symbol_homozygote	allele_symbol_heterozygote	allele_symbol_hemizygote	strain_name_homozygote	strain_name_heterozygote	strain_name_hemizygote	procedure_name_successful	hom_early_adult	hem_early_adult	sucessful_procedures_13	ortholog	hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	fusil_all	fusil	max_col_raw	max_col_norm	max_tissue_raw	max_tissue_norm
MGI:102465	viable	NA	MP:0004222|MP:0001303|MP:0001258|MP:0001486|MP:0005554|MP:0010053|MP:0010506|MP:0005344|MP:0005641|MP:0002591|MP:0005333|MP:0002941|MP:0003795	MP:0000195|MP:0005560|MP:0005642|MP:0000221|MP:0002590	NA	iris synechia|abnormal lens morphology|decreased body length|abnormal startle reflex|decreased circulating creatinine level|decreased grip strength|prolonged RR interval|increased circulating bilirubin level|increased mean corpuscular hemoglobin concentration|decreased mean corpuscular volume|decreased heart rate|increased circulating alanine transaminase level|abnormal bone structure	decreased circulating calcium level|decreased circulating glucose level|decreased mean corpuscular hemoglobin concentration|decreased leukocyte cell number|increased mean corpuscular volume	NA	Tex2<tm1.1(KOMP)Vlcg>|Tex2<em1(IMPC)J>	Tex2<tm1.1(KOMP)Vlcg>	NA	C57BL/6NJ	C57BL/6NJ	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:30884	TEX2	-0.0144558684212374	n	n	VP	VP	64	20	Testis	Brain_Substantia_nigra
MGI:102467	viable	NA	MP:0000274|MP:0003960|MP:0001120|MP:0003604|MP:0004906|MP:0002135|MP:0001925|MP:0002989|MP:0013292|MP:0009709|MP:0011110|MP:0000266	NA	NA	enlarged heart|increased lean body mass|abnormal uterus morphology|single kidney|enlarged uterus|abnormal kidney morphology|male infertility|small kidney|embryonic lethality prior to organogenesis|hydrometra|preweaning lethality, incomplete penetrance|abnormal heart morphology	NA	NA	Ptpn14<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	14	0	yes	one2one	HGNC:9647	PTPN14	0.135500431171478	n	n	VP	VP	22	22	Cells_Cultured_fibroblasts	Cells_Cultured_fibroblasts
MGI:102469	lethal	no data	MP:0011100	MP:0001392|MP:0004924|MP:0020870|MP:0001402	NA	preweaning lethality, complete penetrance	abnormal locomotor behavior|abnormal behavior|decreased thigmotaxis|decreased locomotor activity	NA	Nfatc1<em1(IMPC)Bay>	Nfatc1<em1(IMPC)Bay>	NA	C57BL/6N	C57BL/6N	NA	NA	NA	NA	NA	one2one	HGNC:7775	NFATC1	0.004787024319571	n	n	DL	DL	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:102552	viable	NA	MP:0001325	NA	NA	abnormal retina morphology	NA	NA	Crisp3<em1(IMPC)Mhzh>	NA	NA	C57BL/6N	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Combined SHIRPA and Dysmorphology|Echo|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen	13	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:102556	lethal	intermediate lethal	MP:0001697|MP:0013293|MP:0011100|MP:0001722	MPATH:64|MPATH:27|MPATH:134	NA	abnormal embryo size|embryonic lethality prior to tooth bud stage|preweaning lethality, complete penetrance|pale yolk sac	developmental dysplasia|arthrosis|hyperplasia	NA	Tbx4<tm4b(EUCOMM)Wtsi>	Tbx4<tm4b(EUCOMM)Wtsi>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:11603	TBX4	-0.0319241331886699	n	n	DL	DL	43	43	Lung	Lung
MGI:102563	viable	NA	MP:0002060|MP:0002075|MP:0001566|MP:0005344	NA	NA	abnormal skin morphology|abnormal coat/hair pigmentation|increased circulating phosphate level|increased circulating bilirubin level	NA	NA	Dct<tm1b(KOMP)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:2709	DCT	-0.00309345112378813	n	n	VP	VP	55	54	Skin_Sun_Exposed_Lower_leg	Skin_Not_Sun_Exposed_Suprapubic
MGI:102565	viable	NA	MP:0000274	NA	NA	enlarged heart	NA	NA	Pou2f3<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Organ Weight|Viability Primary Screen|X-ray	17	0	yes	one2one	HGNC:19864	POU2F3	0.0106061240849579	n	n	VP	VP	54	54	Skin_Not_Sun_Exposed_Suprapubic	Skin_Not_Sun_Exposed_Suprapubic
MGI:102657	subviable	NA	MP:0001925|MP:0011110	MP:0013279|MP:0000579	NA	male infertility|preweaning lethality, incomplete penetrance	increased fasting circulating glucose level|abnormal nail morphology	NA	Cdc34<tm1.1(KOMP)Mbp>	Cdc34<tm1.1(KOMP)Mbp>	NA	C57BL/6NJ	C57BL/6NJ	NA	Fertility of Homozygous Knock-out Mice|Viability Primary Screen	2	0	no	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:102672	lethal	late lethal	MP:0011100	MP:0001392	NA	preweaning lethality, complete penetrance	abnormal locomotor behavior	NA	Runx3<tm1b(KOMP)Wtsi>	Runx3<tm1b(KOMP)Wtsi>	NA	C57BL/6NJ	C57BL/6NJ	NA	NA	NA	NA	NA	one2one	HGNC:10473	RUNX3	-0.0373262896387624	n	n	DL	DL	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:102675	viable	NA	MP:0010053	NA	NA	decreased grip strength	NA	NA	Crym<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Plasma Chemistry|Rotarod|Sleep Wake|Tail Suspension|Viability Primary Screen	24	0	yes	one2one	HGNC:2418	CRYM	0.0171610002149593	n	n	VP	VP	17	17	Brain_Nucleus_accumbens_basal_ganglia	Brain_Nucleus_accumbens_basal_ganglia
MGI:102683	viable	NA	MP:0001312	NA	NA	abnormal cornea morphology	NA	NA	Grb7<tm1b(EUCOMM)Wtsi>	NA	NA	C57BL/6N	NA	NA	Anti-nuclear antibody assay|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Bone marrow immunophenotyping|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Ear epidermis immunophenotyping|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Mesenteric Lymph Node Immunophenotyping|Spleen Immunophenotyping|Viability Primary Screen|Whole blood peripheral blood leukocyte immunophenotyping|X-ray	20	0	yes	one2one	HGNC:4567	GRB7	-0.0330408721901836	n	n	VP	VP	38	38	Kidney_Medulla	Kidney_Medulla
MGI:102694	viable	NA	MP:0000274|MP:0000266|MP:0010090|MP:0000188	NA	NA	enlarged heart|abnormal heart morphology|increased circulating creatine kinase level|abnormal circulating glucose level	NA	NA	Ptprm<em1(IMPC)Rbrc>	NA	NA	C57BL/6NJcl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Viability Primary Screen|X-ray	14	0	yes	one2one	HGNC:9675	PTPRM	0.0252141180658177	n	n	VP	VP	1	1	Adipose_Subcutaneous	Adipose_Subcutaneous
MGI:102696	viable	NA	MP:0002941	NA	NA	increased circulating alanine transaminase level	NA	NA	Pip<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen	16	0	yes	one2one	HGNC:8993	PIP	-0.00271499527985634	n	n	VP	VP	44	44	Minor_Salivary_Gland	Minor_Salivary_Gland
MGI:102699	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Electrocardiogram (ECG)|Eye Morphology|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	18	0	yes	one2one	HGNC:7423	MTCP1	0.262100991068015	n	n	VnP	VnP	64	49	Testis	Pancreas_Acini
MGI:102702	viable	NA	MP:0002833|MP:0010507	NA	NA	increased heart weight|shortened RR interval	NA	NA	Lilrb4b<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:6608	LILRB4	0.115548849563696	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
MGI:102706	lethal	no data	MP:0011100	NA	NA	preweaning lethality, complete penetrance	NA	NA	Fdft1<tm1a(KOMP)Wtsi>	NA	NA	C57BL/6N	NA	NA	NA	NA	NA	NA	one2one	HGNC:3629	FDFT1	-0.149241033592432	n	n	DL	DL	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:102707	viable	NA	MP:0001399	NA	NA	hyperactivity	NA	NA	Efna2<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:3222	EFNA2	-0.0537922867467599	n	n	VP	VP	28	29	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa
MGI:102716	viable	NA	MP:0001392	NA	NA	abnormal locomotor behavior	NA	NA	Cryba4<em1(IMPC)Bay>	NA	NA	C57BL/6N	NA	NA	Combined SHIRPA and Dysmorphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Viability Primary Screen	7	0	no	one2one	HGNC:2396	CRYBA4	-0.0416129609782739	n	n	VP	VP	64	64	Testis	Testis
MGI:102717	viable	NA	MP:0004931|MP:0002631	NA	NA	enlarged epididymis|abnormal epididymis morphology	NA	NA	Crybb3<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:2400	CRYBB3	0.0602739435830302	n	n	VP	VP	65	40	Thyroid	Liver_Hepatocyte
MGI:102722	lethal	late lethal	MP:0011100|MP:0003984|MP:0001297	MP:0002135|MP:0001258|MP:0001293|MP:0001289|MP:0002699|MP:0002989|MP:0002092|MP:0002060|MP:0001146|MP:0001147|MP:0001304	NA	preweaning lethality, complete penetrance|embryonic growth retardation|microphthalmia	abnormal kidney morphology|decreased body length|anophthalmia|persistence of hyaloid vascular system|abnormal vitreous body morphology|small kidney|abnormal eye morphology|abnormal skin morphology|abnormal testis morphology|small testis|cataract	NA	Pcnt<em1(IMPC)Mbp>	Pcnt<em1(IMPC)Mbp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:16068	PCNT	-0.176879715562439	n	n	DL	DL	45	45	Muscle_Skeletal	Muscle_Skeletal
MGI:102738	viable	NA	MP:0000702|MP:0002339	NA	NA	enlarged lymph nodes|abnormal lymph node morphology	NA	NA	Guca2a<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	22	0	yes	one2one	HGNC:4682	GUCA2A	-0.174649219443212	n	n	VP	VP	29	29	Colon_Transverse_Mucosa	Colon_Transverse_Mucosa
MGI:102744	lethal	no data	MP:0011100	MP:0010052	NA	preweaning lethality, complete penetrance	increased grip strength	NA	Nelfe<tm1a(EUCOMM)Wtsi>	Nelfe<tm1a(EUCOMM)Wtsi>	NA	C57BL/6N	C57BL/6N	NA	NA	NA	NA	NA	one2one	HGNC:13974	NELFE	-0.466972638578735	n	n	DL	DL	64	64	Testis	Testis
MGI:102749	viable	NA	MP:0005293	NA	NA	impaired glucose tolerance	NA	NA	Trim25<tm2b(EUCOMM)Hmgu>	NA	NA	C57BL/6N	NA	NA	Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Bone marrow immunophenotyping|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Mesenteric Lymph Node Immunophenotyping|Spleen Immunophenotyping|Viability Primary Screen|Whole blood peripheral blood leukocyte immunophenotyping|X-ray	18	0	yes	one2one	HGNC:12932	TRIM25	-0.0765348625885075	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
MGI:102757	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Rotarod|Sleep Wake|Urinalysis|Viability Primary Screen	20	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:102759	viable	NA	MP:0010124|MP:0001513|MP:0000063|MP:0001523|MP:0000198	NA	NA	decreased bone mineral content|limb grasping|decreased bone mineral density|impaired righting response|decreased circulating phosphate level	NA	NA	Prss2<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:102772	viable	NA	MP:0010506|MP:0013279|MP:0003928	NA	NA	prolonged RR interval|increased fasting circulating glucose level|increased heart rate variability	NA	NA	Gbp2<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Electrocardiogram (ECG)|Eye Morphology|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Rotarod|Viability Primary Screen|X-ray	18	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:102774	subviable	NA	MP:0009709|MP:0003642|MPATH:212|MP:0000691|MP:0011110|MPATH:87|MPATH:798|MP:0001925|MPATH:797|MP:0001697	NA	NA	hydrometra|absent seminal vesicle|inflammation|enlarged spleen|preweaning lethality, incomplete penetrance|germ cell defect|hypospermia|male infertility|spermatogenesis defect|abnormal embryo size	NA	NA	Aimp1<em1(IMPC)Tcp>	NA	NA	C57BL/6NCrl	NA	NA	Auditory Brain Stem Response|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Gross Pathology and Tissue Collection|Histopathology|Viability Primary Screen|X-ray	9	0	no	one2one	HGNC:10648	AIMP1	-0.0511708002398697	n	n	SV	SV	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:102780	lethal	late lethal	MP:0001785|MP:0003984|MP:0001711|MP:0000428|MP:0011100|MP:0001614	MP:0000221|MP:0001614|MP:0000689|MP:0000274|MP:0003231|MP:0005333|MP:0000691|MP:0000692|MP:0001120|MP:0002135|MP:0000266|MP:0001785|MP:0010506|MP:0001711|MP:0009142|MP:0002989|MP:0003068|MP:0000195|MP:0001325|MP:0002060	NA	edema|embryonic growth retardation|abnormal placenta morphology|abnormal craniofacial morphology|preweaning lethality, complete penetrance|abnormal blood vessel morphology	decreased leukocyte cell number|abnormal blood vessel morphology|abnormal spleen morphology|enlarged heart|abnormal placenta vasculature|decreased heart rate|enlarged spleen|small spleen|abnormal uterus morphology|abnormal kidney morphology|abnormal heart morphology|edema|prolonged RR interval|abnormal placenta morphology|decreased prepulse inhibition|small kidney|enlarged kidney|decreased circulating calcium level|abnormal retina morphology|abnormal skin morphology	NA	Six1<em1(IMPC)Mbp>	Six1<em1(IMPC)Mbp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:10887	SIX1	-0.22989666101051	n	n	DL	DL	45	45	Muscle_Skeletal	Muscle_Skeletal
MGI:102788	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Echo|Electrocardiogram (ECG)|Indirect Calorimetry|Viability Primary Screen	4	0	no	one2one	HGNC:17056	RPH3A	0.096748129220994	n	n	VnP_insufficient_procedures	NA	14	14	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9
MGI:102789	viable	NA	MP:0005633	NA	NA	increased circulating sodium level	NA	NA	Rab20<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Rotarod|Sleep Wake|Tail Suspension|Urinalysis|Viability Primary Screen	23	0	yes	one2one	HGNC:18260	RAB20	0.148401984726611	n	n	VP	VP	59	68	Spleen	Whole_Blood
MGI:102793	viable	NA	MP:0005293|MP:0001556|MP:0013278|MP:0000222|MP:0005013|MP:0005178	NA	NA	impaired glucose tolerance|increased circulating HDL cholesterol level|decreased fasting circulating glucose level|decreased neutrophil cell number|increased lymphocyte cell number|increased circulating cholesterol level	NA	NA	Fstl1<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	17	0	yes	one2one	HGNC:3972	FSTL1	0.0392808708110562	n	n	VP	VP	22	22	Cells_Cultured_fibroblasts	Cells_Cultured_fibroblasts
